time,nominal_speed,true_speed_upper,uncertainty_scale,dynamic_r,global_r,dynamic_s,global_s
0.334101491381906,0,1.03764561090831,0.317294275864829,0.103713081523102,0.105717761840721,0.193270651141532,0.195254711573449
0.339101491381906,0,1.04558828648455,0.318328429052107,0.103687093462032,0.105717761840721,0.195569906120692,0.197607104382874
0.344101491381906,0,1.05347888890459,0.319363610585479,0.103661220345095,0.105717761840721,0.197854142338712,0.199944990890758
0.349101491381906,0,1.06131775387586,0.320399710918257,0.103635461917717,0.105717761840721,0.200123456132728,0.202268460551883
0.354101491381906,0,1.06910521496723,0.321436622541883,0.103609817921051,0.105717761840721,0.202377943232069,0.204577602269398
0.359101491381906,0,1.07684160364841,0.322474239959255,0.103584288092079,0.105717761840721,0.204617698769442,0.206872504398219
0.364101491381906,0,1.08452724930629,0.323512459655492,0.103558872163666,0.105717761840721,0.20684281728554,0.209153254748412
0.369101491381906,0,1.09216247924617,0.324551180067072,0.103533569864647,0.105717761840721,0.209053392729321,0.211419940588551
0.374101491381906,0,1.09974761868626,0.325590301550381,0.103508380919994,0.105717761840721,0.211249518456261,0.213672648649061
0.379101491381906,0,1.10728299079616,0.326629726356656,0.103483305050899,0.105717761840721,0.213431287239285,0.21591146512553
0.384101491381906,0,1.11476891671284,0.32766935860432,0.103458341974837,0.105717761840721,0.215598791273276,0.218136475682014
0.389101491381906,0,1.12220571554185,0.328709104249675,0.103433491405636,0.105717761840721,0.217752122175355,0.22034776545431
0.394101491381906,0,1.12959370435198,0.329748871056976,0.103408753053643,0.105717761840721,0.219891370983182,0.222545419053218
0.399101491381906,0,1.13693319821284,0.330788568574905,0.103384126625798,0.105717761840721,0.222016628165645,0.224729520567771
0.404101491381906,0,1.14422451021051,0.331828108110405,0.103359611825693,0.105717761840721,0.224127983627269,0.226900153568462
0.409101491381906,0,1.15146795144869,0.33286740270084,0.103335208353635,0.105717761840721,0.226225526708494,0.229057401110434
0.414101491381906,0,1.15866383104355,0.333906367085532,0.103310915906808,0.105717761840721,0.228309346184028,0.231201345736662
0.419101491381906,0,1.16581245616042,0.334944917683675,0.103286734179341,0.105717761840721,0.230379530273295,0.233332069481111
0.424101491381906,0,1.17291413202908,0.335982972569596,0.103262662862353,0.105717761840721,0.232436166644746,0.235449653871871
0.429101491381906,0,1.17996916194493,0.337020451446314,0.103238701644028,0.105717761840721,0.234479342416136,0.237554179934284
0.434101491381906,0,1.18697784726392,0.338057275618456,0.103214850209754,0.105717761840721,0.236509144152925,0.239645728194036
0.439101491381906,0,1.19394048743847,0.33909336797155,0.103191108242195,0.105717761840721,0.23852565787849,0.241724378680245
0.444101491381906,0,1.20085738003232,0.34012865294863,0.103167475421328,0.105717761840721,0.240528969078341,0.243790210928518
0.449101491381906,0,1.20772882072177,0.341163056525125,0.103143951424513,0.105717761840721,0.242519162700396,0.245843303983998
0.454101491381906,0,1.2145551032907,0.342196506183092,0.103120535926629,0.105717761840721,0.244496323153428,0.247883736404386
0.459101491381906,0,1.22133651966566,0.343228930891814,0.103097228600135,0.105717761840721,0.246460534317049,0.249911586262949
0.464101491381906,0,1.22807335993042,0.344260261085674,0.103074029115107,0.105717761840721,0.248411879545827,0.251926931151505
0.469101491381906,0,1.23476591232712,0.345290428640314,0.103050937139304,0.105717761840721,0.25035044166956,0.253929848183393
0.474101491381906,0,1.24141446325149,0.346319366848123,0.103027952338296,0.105717761840721,0.252276302991774,0.255920413996426
0.479101491381906,0,1.24801929728709,0.34734701040006,0.103005074375518,0.105717761840721,0.254189545299471,0.257898704755818
0.484101491381906,0,1.25458069721954,0.348373295364741,0.102982302912308,0.105717761840721,0.256090249867162,0.259864796157104
0.489101491381906,0,1.26109894403764,0.349398159165803,0.102959637607964,0.105717761840721,0.257978497457134,0.261818763429032
0.494101491381906,0,1.26757431692874,0.350421540558585,0.102937078119871,0.105717761840721,0.259854368317989,0.263760681336443
0.499101491381906,0,1.27400709331216,0.351443379613107,0.102914624103547,0.105717761840721,0.26171794219418,0.265690624183134
0.504101491381906,0,1.28039754885312,0.352463617694317,0.102892275212676,0.105717761840721,0.26356929832994,0.267608665814698
0.509101491381906,0,1.28674595746379,0.353482197440588,0.102870031099166,0.105717761840721,0.265408515469557,0.26951487962135
0.514101491381906,0,1.29305259129884,0.354499062741541,0.102847891413265,0.105717761840721,0.267235671855952,0.271409338540736
0.519101491381906,0,1.29931772078808,0.35551415872212,0.102825855803605,0.105717761840721,0.269050845239993,0.273292115060724
0.524101491381906,0,1.30554161464999,0.356527431723931,0.102803923917233,0.105717761840721,0.270854112884341,0.275163281222178
0.529101491381906,0,1.31172453989286,0.357538829284822,0.102782095399664,0.105717761840721,0.272645551563716,0.277022908621713
0.534101491381906,0,1.31786676181041,0.35854830011779,0.10276036989499,0.105717761840721,0.274425237563523,0.278871068414434
0.539101491381906,0,1.32396854401361,0.359555794096095,0.102738747045925,0.105717761840721,0.276193246688947,0.28070783131666
0.544101491381906,0,1.33003014844402,0.360561262235626,0.102717226493824,0.105717761840721,0.277949654268713,0.282533267608633
0.549101491381906,0,1.33605183537481,0.361564656675524,0.10269580787874,0.105717761840721,0.27969453515535,0.2843474471372
0.554101491381906,0,1.3420338634065,0.362565930658111,0.102674490839529,0.105717761840721,0.281427963723856,0.28615043931849
0.559101491381906,0,1.34797648949813,0.363565038514982,0.10265327501388,0.105717761840721,0.283150013880581,0.287942313140572
0.564101491381906,0,1.35387996898018,0.36456193565036,0.102632160038345,0.105717761840721,0.284860759066907,0.289723137166088
0.569101491381906,0,1.3597445555556,0.365556578522693,0.102611145548385,0.105717761840721,0.286560272259502,0.291492979534884
0.574101491381906,0,1.36557050129572,0.366548924625565,0.102590231178469,0.105717761840721,0.288248625969029,0.293251907966613
0.579101491381906,0,1.37135805667062,0.367538932474714,0.102569416562108,0.105717761840721,0.289925892248821,0.294999989763326
0.584101491381906,0,1.37710747056176,0.368526561592314,0.102548701331871,0.105717761840721,0.291592142698478,0.296737291812049
0.589101491381906,0,1.38281899026306,0.369511772489509,0.102528085119437,0.105717761840721,0.293247448464114,0.29846388058734
0.594101491381906,0,1.3884928614768,0.370494526648252,0.102507567555687,0.105717761840721,0.294891880237109,0.300179822153837
0.599101491381906,0,1.39412932834338,0.371474786509198,0.102487148270732,0.105717761840721,0.296525508262583,0.301885182168779
0.604101491381906,0,1.3997286334536,0.372452515456867,0.102466826893929,0.105717761840721,0.298148402342898,0.303580025884525
0.609101491381906,0,1.40529101784972,0.373427677803069,0.102446603053928,0.105717761840721,0.299760631837921,0.305264418151046
0.614101491381906,0,1.41081672102152,0.374400238769619,0.102426476378765,0.105717761840721,0.301362265663797,0.30693842341841
0.619101491381906,0,1.41630598093528,0.375370164477065,0.102406446495877,0.105717761840721,0.302953372301231,0.308602105739244
0.624101491381906,0,1.42175903404582,0.376337421930682,0.102386513032126,0.105717761840721,0.304534019798911,0.310255528771189
0.629101491381906,0,1.42717611529756,0.377301979004739,0.102366675613836,0.105717761840721,0.306104275773763,0.311898755779333
0.634101491381906,0,1.4325574581206,0.37826380442606,0.102346933866882,0.105717761840721,0.307664207409765,0.313531849638632
0.639101491381906,0,1.43790329445912,0.379222867763525,0.10232728741671,0.105717761840721,0.309213881466027,0.315154872836317
0.644101491381906,0,1.44321385478308,0.380179139414864,0.102307735888348,0.105717761840721,0.310753364280146,0.316767887474285
0.649101491381906,0,1.4484893680892,0.381132590591715,0.102288278906447,0.105717761840721,0.312282721768448,0.318370955271473
0.654101491381906,0,1.4537300618973,0.382083193303995,0.102268916095366,0.105717761840721,0.313802019424836,0.319964137566223
0.659101491381906,0,1.45893616227787,0.38303092035013,0.102249647079183,0.105717761840721,0.315311322328692,0.321547495318623
0.664101491381906,0,1.46410789386358,0.383975745304603,0.102230471481713,0.105717761840721,0.31681069514814,0.32312108911285
0.669101491381906,0,1.46924547985023,0.384917642503771,0.102211388926539,0.105717761840721,0.318300202140291,0.324684979159475
0.674101491381906,0,1.47434914199315,0.385856587030997,0.102192399037098,0.105717761840721,0.319779907150126,0.326239225297778
0.679101491381906,0,1.47941910063417,0.386792554707577,0.102173501436686,0.105717761840721,0.32124987361821,0.327783886998032
0.684101491381906,0,1.4844555747128,0.387725522080994,0.102154695748475,0.105717761840721,0.322710164583874,0.329319023363778
0.689101491381906,0,1.48945878176719,0.388655466411463,0.102135981595544,0.105717761840721,0.324160842685467,0.330844693134092
0.694101491381906,0,1.49442893793065,0.389582365657784,0.102117358600958,0.105717761840721,0.325601970159264,0.332360954685825
0.699101491381906,0,1.49936625795793,0.390506198468923,0.102098826387773,0.105717761840721,0.327033608846996,0.333867866035843
0.704101491381906,0,1.50427095523615,0.391426944172942,0.10208038457905,0.105717761840721,0.328455820198965,0.335365484843241
0.709101491381906,0,1.50914324178577,0.392344582764228,0.102062032797882,0.105717761840721,0.329868665274284,0.336853868411557
0.714101491381906,0,1.51398332825715,0.393259094890037,0.102043770667475,0.105717761840721,0.331272204739824,0.338333073690956
0.719101491381906,0,1.51879142395624,0.39417046184269,0.102025597811144,0.105717761840721,0.332666498877559,0.339803157280416
0.724101491381906,0,1.52356773685527,0.395078665549143,0.102007513852329,0.105717761840721,0.334051607587613,0.34126417542989
0.729101491381906,0,1.52831247359362,0.395983688558866,0.101989518414623,0.105717761840721,0.335427590388494,0.342716184042459
